Date,NDX,AAPL,MSFT,INTC,COST,MDB,KDP,CERN,ADBE,NVDA,NFLX,PEP,PYPL,ADSK,DOCU,FTNT,OKTA,QCOM,VRSN,ZBRA,AKAM,ANSS,CDW
2019-04-30,7781.46,48.91,126.83,47.66,233.79,140.92,27.44,64.47,289.25,45.01,370.54,118.36,112.77,178.21,56.67,93.42,104.03,80.45,197.45,211.14,80.06,195.8,102.44
2019-05-01,7751.85,51.31,124.19,47.4,230.04,133.62,26.87,64.71,283.35,44.87,378.81,117.61,110.94,173.97,55.82,91.89,102.15,80.67,194.44,205.12,81.04,192.51,104.14
2019-05-02,7724.06,50.98,122.57,47.2,231.09,132.36,27.32,65.98,279.64,45.55,379.06,117.23,109.7,173.36,54.89,91.51,103.64,81.39,194.98,205.94,80.27,191.38,104.49
2019-05-03,7845.73,51.61,125.18,48.32,232.92,134.46,27.42,66.43,285.58,45.51,385.03,118.01,111.96,176.7,56.46,85.96,106.07,83.4,196.95,206.46,80.03,192.49,105.82
2019-05-06,7794.09,50.81,124.45,48.12,232.55,136.49,27.79,66.6,283.66,44.72,378.67,117.64,110.85,175.28,55.89,85.01,107.79,82.43,197.13,206.36,78.96,192.6,105.78
2019-05-07,7640.15,49.44,121.9,47.43,228.7,133.28,27.43,65.73,277.07,43.04,370.46,116.45,108.95,170.72,53.23,81.78,105.11,79.58,193.18,200.82,77.31,188.92,103.57
2019-05-08,7617.55,49.45,121.89,46.26,229.8,133.1,27.47,65.99,276.77,43.25,364.37,116.48,109.07,171.51,53.59,81.65,105.58,78.96,193.15,200.05,76.97,190.93,102.48
2019-05-09,7582.75,48.92,121.88,43.8,232.46,134.88,26.69,66.54,275.79,42.32,362.75,116.51,109.73,171.42,53.5,81.81,106.39,78.25,193.73,195.54,76.15,190.51,102.23
2019-05-10,7586.53,48.24,123.46,43.41,235.84,135.7,27.76,66.88,278.48,41.98,361.04,118.32,110.41,173.77,53.05,82.9,105.59,80.17,194.64,195.89,76.63,191.88,103.36
2019-05-13,7324.13,45.44,119.79,42.05,230.98,127.84,27.64,65.16,267.7,39.4,345.26,117.54,106.83,164.93,50.42,79.49,100.06,78.35,189.21,181.01,74.45,183.97,98.98
2019-05-14,7401.88,46.16,121.13,42.44,231.75,133.34,27.93,65.81,271.86,40.29,345.61,117.77,109.09,169.96,52.54,81.2,103.83,80.45,191.25,186.72,75.72,186.03,100.17
2019-05-15,7503.25,46.71,122.83,42.86,233.6,138.44,27.88,66.58,276.82,39.68,354.99,119.56,111.5,173.32,53.67,81.05,106.13,80.57,193.88,185.18,76.62,186.95,100.99
2019-05-16,7580.14,46.51,125.67,42.78,236.25,146.86,26.99,66.85,283.55,39.83,359.31,120.41,113.87,176.68,54.74,83.24,109.71,77.34,196.83,190.02,77.92,191.44,102.66
2019-05-17,7503.68,46.24,124.83,42.18,237.11,145.74,27.62,66.44,279.85,38.92,354.45,120.63,112.8,174.33,53.59,82.62,110.93,76.12,195.3,179.12,77.55,187.53,101.22
2019-05-20,7376.7,44.8,123.03,40.93,237.64,145.05,27.51,67.47,275.45,37.73,348.11,120.15,112.15,170.61,53.17,81.35,108.87,71.56,194.16,173.27,76.9,184.67,101.21
2019-05-21,7451.02,45.66,123.69,41.77,238.62,144.4,27.44,68.06,278.07,38.56,354.27,119.28,112.43,174.23,54.76,82.56,109.65,72.62,195.56,178.09,77.9,185.86,103.14
2019-05-22,7420.66,44.72,124.44,41.34,238.22,142.46,27.48,68.04,281.82,37.85,359.73,120.23,112.47,174.03,54.78,81.96,109.69,64.74,197.69,174.53,79.14,185.53,102.91
2019-05-23,7307.93,43.96,122.99,41.84,237.29,138.82,27.32,67.85,274.25,36.63,352.21,120.14,109.9,169.54,53.21,77.49,107.98,63.75,194.63,171.67,77.76,180.11,99.51
2019-05-24,7300.96,43.79,123.05,41.87,236.11,139.77,27.57,68.48,274.77,36.09,354.39,119.7,109.85,161.22,54.1,77.74,109.63,61.84,194.73,175.68,77.89,182.15,100.38
2019-05-28,7278.38,43.61,122.97,40.94,235.17,141.4,27.22,68.12,278.25,35.64,355.06,117.97,111.79,161.09,54.47,77.24,108.61,61.06,194.78,175.9,77.83,180.4,100.17
2019-05-29,7216.86,43.4,121.78,41.56,229.8,137.49,26.83,67.36,273.38,34.9,349.19,118.47,110.08,161.52,54.38,75.82,105.49,61.42,194.52,168.62,77.4,179.36,100.16
2019-05-30,7245.4,43.63,122.55,42.03,230.61,139.99,26.78,68.22,274.51,34.63,351.85,118.88,111.41,162.62,55.48,76.05,106.6,62.2,195.92,169.82,76.81,180.69,99.72
2019-05-31,7127.96,42.84,120.55,41.38,228.74,140.34,26.61,67.88,270.9,33.72,343.28,118.31,109.75,160.91,56.06,72.48,113.22,62.41,194.98,171.44,75.36,179.5,95.76
2019-06-03,6978.02,42.4,116.81,40.83,230.16,130.56,26.61,67.02,259.03,33.3,336.63,119.22,105.52,154.82,50.57,69.65,109.03,62.26,189.33,167.69,73.66,175.24,96.65
2019-06-04,7166.75,43.95,120.05,42.08,234.5,138.21,26.49,68.77,268.71,35.6,353.4,119.3,108.73,159.91,52.94,72.47,113.99,63.93,194.29,177.08,75.92,182.36,99.69
2019-06-05,7220.9,44.66,122.65,41.86,236.74,148.87,26.77,69.38,272.86,35.17,355.73,121.45,110.77,161.31,53.32,73.15,119.49,63.17,200.33,181.59,78.05,185.85,100.37
2019-06-06,7275.93,45.32,124.59,42.37,239.85,147.74,26.77,70.09,274.8,35.79,357.13,122.89,111.78,161.16,54.74,73.59,123.57,63.71,203.26,181.76,78.18,189.2,101.38
2019-06-07,7417.29,46.52,128.08,43.25,244.43,169.97,26.75,70.57,278.16,36.22,360.87,124.27,114.02,165.3,48.16,73.82,127.31,64.74,207.09,188.37,79.42,193.29,102.0
2019-06-10,7501.93,47.12,129.25,43.97,245.23,172.36,27.01,70.53,280.34,36.95,352.01,124.39,115.62,165.12,48.31,74.68,129.92,66.49,207.11,194.51,79.55,195.08,103.48
2019-06-11,7513.85,47.66,128.76,44.02,245.48,163.03,26.74,69.53,275.99,37.53,351.27,124.02,114.6,163.2,47.9,75.98,127.35,67.15,206.58,192.07,79.41,194.81,102.97
2019-06-12,7472.29,47.51,128.17,43.52,245.59,166.32,26.88,70.1,276.84,36.4,345.56,123.97,114.5,163.77,48.08,76.99,129.61,65.59,206.5,193.63,79.35,197.77,102.5
2019-06-13,7510.68,47.5,128.97,43.88,247.96,166.96,27.01,70.32,276.3,36.91,343.43,123.78,115.72,162.32,48.28,76.61,130.35,65.91,205.37,194.0,79.19,198.47,103.22
2019-06-14,7479.11,47.16,129.1,43.4,248.38,165.68,27.02,70.07,274.28,36.01,339.73,123.58,116.17,158.16,50.78,75.71,128.95,64.77,205.2,190.81,78.62,197.13,101.4
2019-06-17,7526.52,47.44,129.49,43.34,249.6,164.97,28.35,69.52,275.6,36.1,350.62,123.39,117.16,157.38,52.75,74.53,127.8,65.14,203.34,192.99,76.58,198.72,101.37
2019-06-18,7635.4,48.56,131.74,44.51,250.85,166.36,28.38,68.73,276.78,38.06,357.12,122.96,115.98,161.9,53.51,74.95,128.73,67.83,205.93,201.81,78.24,201.89,101.29
2019-06-19,7667.74,48.41,132.26,44.22,251.73,174.01,28.72,69.05,291.21,38.12,363.52,123.7,117.14,165.63,53.09,76.96,132.4,67.67,209.41,200.53,79.58,204.05,102.16
2019-06-20,7738.05,48.8,133.49,44.34,255.26,173.74,29.17,69.78,302.11,38.36,365.21,124.92,118.79,169.45,54.87,76.94,133.38,68.56,211.02,201.12,79.88,203.7,105.16
2019-06-21,7728.78,48.64,133.51,44.59,254.09,169.87,28.93,70.11,299.33,37.78,369.21,124.73,116.21,170.89,52.83,76.13,131.15,68.54,210.75,200.11,78.55,200.96,105.63
2019-06-24,7723.02,48.59,134.3,44.75,254.7,165.3,28.29,70.66,299.87,38.0,371.04,124.9,116.5,168.5,51.01,75.84,125.0,68.96,209.57,200.04,78.74,201.39,104.61
2019-06-25,7591.54,47.85,130.06,44.02,254.31,158.59,27.91,69.3,287.97,37.71,360.3,124.59,114.44,163.16,49.83,74.87,121.0,68.38,207.9,197.53,77.81,196.45,104.54
2019-06-26,7627.05,48.89,130.54,45.28,252.45,150.69,27.14,69.09,288.72,39.65,362.2,123.2,114.15,162.48,49.49,75.25,119.72,70.64,205.69,203.4,78.61,198.68,105.65
2019-06-27,7657.05,48.87,130.76,44.59,253.57,151.49,27.07,69.82,293.23,40.63,370.02,122.62,113.67,165.25,50.65,76.75,122.74,71.1,207.29,207.63,79.42,200.87,107.39
2019-06-28,7671.08,48.43,130.57,44.98,252.31,152.09,27.28,71.29,294.65,40.88,367.32,122.09,114.46,162.9,49.71,76.83,123.51,71.7,209.16,209.49,80.14,204.82,107.98
2019-07-01,7768.14,49.31,132.25,45.14,251.63,147.67,27.82,72.23,300.97,41.37,374.6,122.78,115.03,169.29,50.65,77.19,122.42,73.07,211.29,208.98,80.38,208.11,109.46
2019-07-02,7799.82,49.6,133.13,45.21,253.46,154.05,28.09,72.9,301.39,40.39,375.43,123.31,116.17,170.1,51.34,78.11,125.98,72.58,213.82,211.61,80.46,206.59,109.66
2019-07-03,7857.69,50.01,133.98,45.59,256.96,154.98,28.65,72.49,305.7,40.51,381.72,124.76,117.68,172.0,51.65,78.84,127.5,72.23,217.06,217.53,81.28,209.33,110.45
2019-07-05,7841.3,49.97,133.59,45.17,256.11,155.9,28.53,72.46,303.98,39.89,380.55,123.85,117.16,172.23,52.16,78.89,127.71,72.26,217.33,217.04,81.7,209.51,110.69
2019-07-08,7785.79,48.94,133.5,44.93,257.21,157.04,28.38,72.52,302.92,39.14,376.16,123.43,116.95,169.87,51.65,78.55,130.08,72.23,215.64,210.44,81.19,207.93,107.39
2019-07-09,7826.86,49.24,133.01,44.86,257.76,157.72,27.88,72.93,304.2,39.16,379.93,122.66,118.37,171.35,52.0,80.55,133.9,72.15,217.48,211.72,81.36,206.72,109.69
2019-07-10,7903.4,49.73,134.36,45.29,259.14,157.23,27.66,73.61,306.98,39.85,381.0,125.15,119.64,172.74,51.35,81.05,135.48,70.09,218.87,211.96,81.73,209.55,109.4
2019-07-11,7896.78,49.36,134.9,45.66,264.03,158.04,27.55,74.06,307.6,41.39,379.5,125.09,120.65,173.33,53.8,84.06,136.61,69.47,218.59,195.01,82.29,211.3,110.48
2019-07-12,7943.24,49.74,135.39,46.9,266.8,153.1,27.25,74.03,309.42,41.72,373.25,124.1,120.12,174.19,53.2,84.71,135.29,70.6,219.65,200.44,82.46,212.28,113.05
2019-07-15,7966.93,50.21,135.39,47.09,267.89,153.17,27.03,73.75,308.76,41.64,366.6,124.91,120.9,173.71,54.05,85.02,138.07,71.1,221.04,197.35,83.47,210.92,112.76
2019-07-16,7927.08,50.04,133.61,46.2,267.95,151.79,26.84,72.44,305.7,41.59,365.99,124.58,119.71,171.01,53.62,84.77,134.85,71.32,217.54,199.32,83.37,209.74,111.24
2019-07-17,7888.76,49.75,132.82,46.4,268.82,160.79,26.54,72.39,309.39,42.25,362.44,123.63,118.81,171.62,52.77,86.55,138.02,71.41,216.96,197.86,83.83,209.7,110.39
2019-07-18,7904.13,50.32,132.97,46.92,270.11,162.93,26.53,71.97,310.08,42.36,325.21,123.72,119.87,172.38,53.05,86.45,138.66,70.1,214.8,182.69,83.5,207.56,109.35
2019-07-19,7834.9,49.57,133.17,47.23,268.77,164.0,26.21,70.83,306.87,41.93,315.1,121.13,118.63,169.31,52.42,87.36,136.19,70.69,214.21,182.15,83.45,208.1,109.44
2019-07-22,7905.12,50.7,134.93,48.24,267.5,160.86,26.19,70.03,308.55,42.65,310.62,121.3,118.69,170.36,52.37,87.55,137.12,71.59,215.94,182.24,82.66,211.5,109.25
2019-07-23,7954.56,51.1,135.77,48.62,267.43,155.97,26.29,70.1,307.88,43.73,307.3,121.73,120.22,169.74,52.94,87.61,135.64,69.86,215.74,185.05,83.2,213.24,110.56
2019-07-24,8010.61,51.06,137.16,49.72,268.13,156.02,26.33,70.23,310.27,44.48,317.94,120.31,121.3,173.51,54.35,86.58,137.02,71.51,216.84,187.94,83.42,214.95,110.51
2019-07-25,7929.87,50.65,136.65,49.01,267.14,155.7,26.57,70.92,308.73,43.16,326.46,120.1,115.12,169.92,52.47,85.34,136.62,71.02,215.85,187.87,82.7,213.24,111.1
2019-07-26,8016.95,50.83,137.77,48.47,268.64,158.06,26.66,71.11,311.27,43.58,335.78,122.18,115.49,167.99,54.68,85.36,140.53,70.9,216.58,189.65,83.92,213.15,111.32
2019-07-29,7989.08,51.3,137.46,49.33,267.46,144.89,26.56,71.65,307.22,43.52,332.7,122.47,111.45,162.77,53.9,82.96,132.63,70.66,215.54,189.42,83.52,210.66,109.83
2019-07-30,7952.47,51.08,136.8,48.57,266.86,142.03,26.75,71.57,303.64,43.68,325.93,121.49,112.04,160.29,54.15,82.44,131.99,70.51,213.93,218.2,84.03,207.8,110.49
2019-07-31,7848.78,52.13,132.82,47.49,263.16,143.22,26.69,69.69,298.86,42.0,322.99,119.0,110.4,156.17,51.72,80.31,130.83,68.96,211.09,210.89,88.13,203.12,114.94
2019-08-01,7801.15,51.0,134.57,46.51,262.15,143.66,26.7,69.96,298.44,41.06,319.5,118.38,110.8,153.47,49.93,79.02,133.08,67.11,212.8,204.26,90.11,201.21,115.29
2019-08-02,7692.8,49.92,133.44,45.74,260.17,140.78,26.66,69.02,293.71,40.13,318.83,119.11,107.09,147.76,48.8,86.05,132.57,67.06,209.47,198.93,88.32,195.35,113.17
2019-08-05,7415.69,47.31,128.87,44.13,253.11,135.88,26.51,67.76,280.36,37.54,307.63,115.83,103.6,143.57,44.7,80.86,126.27,64.85,200.3,199.67,84.01,190.15,104.6
2019-08-06,7521.32,48.2,131.28,44.42,257.13,139.0,26.42,68.57,286.21,37.93,310.1,117.74,105.03,143.67,44.59,82.06,129.93,64.25,204.36,205.23,85.92,198.34,105.39
2019-08-07,7551.9,48.7,131.86,44.2,261.89,142.63,26.19,68.17,289.02,38.31,304.29,118.98,106.63,144.17,45.04,81.46,132.39,65.41,206.14,203.95,86.71,201.89,105.69
2019-08-08,7724.83,49.77,135.38,44.62,262.37,149.51,27.54,69.53,297.78,39.4,315.9,120.55,106.79,152.09,46.36,84.37,136.17,67.17,211.32,211.94,88.91,211.33,109.63
2019-08-09,7646.27,49.36,134.23,43.49,261.55,148.9,27.59,69.45,294.83,38.38,308.93,119.74,104.82,151.34,45.33,83.53,134.2,67.39,207.82,205.61,89.92,208.27,111.6
2019-08-12,7561.68,49.24,132.36,43.13,259.04,143.51,27.15,68.31,288.65,37.7,310.83,119.51,102.72,148.87,44.21,82.19,130.5,65.79,204.0,201.87,89.21,207.04,109.3
2019-08-13,7728.15,51.32,135.1,44.3,263.76,146.23,27.01,68.94,293.17,38.85,312.28,120.98,106.04,151.81,45.62,83.91,133.14,68.03,208.96,208.26,89.37,213.42,110.26
2019-08-14,7490.13,49.8,131.03,43.39,256.02,142.28,26.01,67.52,283.66,37.36,299.11,120.22,103.27,146.92,43.91,80.71,126.87,66.81,201.88,200.12,84.08,205.06,107.01
2019-08-15,7484.89,49.55,130.73,43.23,259.24,141.65,26.41,67.35,282.71,37.03,295.76,121.71,104.95,142.92,44.13,80.1,127.36,67.07,203.4,197.72,85.01,204.12,105.76
2019-08-16,7604.11,50.72,133.13,43.98,261.7,143.79,26.57,68.71,287.45,39.72,302.8,122.68,106.16,144.13,44.81,80.66,128.18,69.07,205.0,203.5,86.65,209.57,108.65
2019-08-19,7719.32,51.66,135.36,44.67,263.14,140.58,26.51,69.86,287.97,42.51,309.38,123.44,107.67,146.18,44.54,81.16,125.84,70.57,206.9,205.18,87.07,212.99,111.2
2019-08-20,7664.47,51.67,134.24,44.08,260.62,139.19,26.46,69.42,285.71,41.79,298.99,122.96,107.37,146.56,44.63,79.67,131.74,71.7,206.88,201.44,86.65,213.18,110.63
2019-08-21,7733.22,52.23,135.73,44.6,263.21,148.08,26.3,69.81,291.53,42.63,297.81,123.22,109.82,145.95,45.02,81.97,137.07,72.29,208.07,205.79,88.87,218.04,112.72
2019-08-22,7707.43,52.18,134.74,44.25,267.26,142.34,26.08,69.71,287.69,42.69,296.93,123.52,108.77,145.21,44.72,81.75,133.87,72.72,205.2,204.38,88.72,217.1,113.35
2019-08-23,7464.99,49.77,130.45,42.53,261.61,139.37,25.35,66.07,282.44,40.44,291.44,121.29,106.04,143.99,43.98,80.35,132.46,69.3,200.52,198.49,86.99,210.71,109.45
2019-08-26,7575.02,50.71,132.47,43.09,265.86,146.65,25.37,66.64,288.74,41.19,294.98,124.53,107.66,147.8,45.23,81.13,133.44,68.72,202.99,198.41,87.85,211.8,109.98
2019-08-27,7566.03,50.14,132.75,43.31,279.15,150.21,25.37,66.32,289.45,40.28,291.03,125.47,107.45,150.21,44.76,80.86,135.07,69.72,203.79,198.59,88.21,211.04,109.79
2019-08-28,7587.9,50.48,132.57,43.31,281.17,147.98,25.45,66.7,282.13,40.17,291.77,125.88,107.47,140.08,45.44,77.85,133.17,70.08,203.78,202.86,88.19,204.14,108.96
2019-08-29,7702.31,51.33,135.08,44.33,283.78,154.36,25.84,67.11,286.63,41.61,296.78,126.65,109.21,142.63,46.42,77.97,127.18,72.06,205.96,208.49,89.38,209.18,111.86
2019-08-30,7691.0,51.27,134.82,44.84,282.05,152.31,25.88,67.02,284.51,41.74,293.75,127.31,109.05,142.82,46.69,79.18,126.5,73.3,203.85,205.03,89.13,206.56,112.64
2019-09-03,7609.51,50.52,133.04,44.44,279.45,149.94,25.23,65.54,282.45,40.91,289.29,127.99,106.75,141.15,46.61,78.03,128.19,70.8,202.15,198.98,89.12,206.01,113.15
2019-09-04,7719.25,51.38,134.6,46.27,283.35,158.66,25.61,65.44,284.6,42.05,291.52,129.56,108.73,144.34,46.85,78.22,127.94,72.66,203.53,200.6,90.88,212.49,115.14
2019-09-05,7862.54,52.38,136.96,47.39,284.16,150.44,25.75,65.99,287.75,44.79,293.25,127.49,111.46,148.22,46.25,80.39,124.25,74.45,206.58,205.85,92.54,218.09,115.54
2019-09-06,7852.54,52.38,136.03,48.16,290.66,140.63,25.48,65.51,284.94,44.52,290.17,128.79,110.05,150.35,56.27,80.1,121.25,74.31,207.57,202.73,91.82,217.59,115.46
2019-09-09,7832.4,52.6,134.49,48.8,286.1,131.37,25.37,64.68,279.3,44.98,294.34,127.88,105.43,151.02,58.57,79.01,109.26,73.72,201.88,196.81,89.59,214.58,114.6
2019-09-10,7814.74,53.22,133.08,49.02,284.19,129.02,25.76,65.5,276.14,45.65,287.99,127.37,103.05,148.05,59.91,79.21,107.22,74.19,196.71,192.64,88.28,210.38,108.74
2019-09-11,7887.58,54.91,133.12,49.93,278.15,130.58,26.81,66.46,277.78,45.93,288.27,127.84,104.02,154.67,63.3,79.85,106.58,75.91,190.75,197.42,89.6,214.59,110.02
2019-09-12,7917.34,54.79,134.49,50.14,277.39,128.53,26.24,66.15,278.02,45.92,288.86,128.71,107.1,155.69,62.93,78.37,106.37,75.13,191.18,197.28,90.99,211.08,111.49
2019-09-13,7892.95,53.73,134.29,49.7,279.31,123.29,26.13,65.99,278.35,45.34,294.15,127.92,107.0,153.48,62.49,78.11,102.09,74.49,188.74,205.16,90.41,212.13,108.94
2019-09-16,7852.41,54.01,133.33,49.37,276.24,132.0,25.91,65.9,282.93,44.91,294.29,126.45,106.52,153.87,61.88,79.67,103.79,74.14,189.55,202.78,89.43,212.13,110.2
2019-09-17,7888.79,54.2,134.36,49.14,278.84,136.0,26.42,66.27,284.69,45.12,298.6,127.22,107.5,153.67,61.9,79.45,105.66,74.76,191.2,211.0,91.18,216.13,110.98
2019-09-18,7888.56,54.71,135.47,48.94,279.82,134.28,26.51,65.72,279.72,44.85,291.56,127.04,105.6,151.11,63.3,78.87,103.63,74.96,189.9,209.2,90.94,217.59,117.4
2019-09-19,7901.79,54.27,137.96,48.78,275.42,131.46,26.19,65.82,281.26,44.09,286.6,127.02,106.12,153.38,63.36,78.42,103.5,74.32,191.09,207.95,89.26,219.05,118.78
2019-09-20,7823.55,53.48,136.37,47.97,274.01,131.82,25.92,66.56,277.91,43.03,270.75,126.3,104.64,153.34,64.8,78.23,106.16,72.62,190.69,203.68,89.43,216.57,118.06
2019-09-23,7818.61,53.72,136.07,48.14,275.17,131.35,25.74,66.7,277.44,43.57,265.92,126.98,105.11,152.37,64.52,79.26,105.12,73.38,189.82,205.4,89.61,216.73,116.38
2019-09-24,7710.04,53.46,134.35,47.12,275.49,124.02,25.57,66.63,272.47,42.99,254.59,126.9,103.69,149.13,61.72,79.28,102.39,71.47,186.78,203.98,88.65,213.86,115.72
2019-09-25,7803.54,54.29,136.29,48.26,276.07,125.0,25.61,66.53,277.43,44.41,264.75,126.65,104.14,147.43,62.61,79.29,102.67,73.4,189.93,207.95,90.02,215.64,118.51
2019-09-26,7771.99,54.01,136.47,48.16,275.83,126.66,25.82,66.66,283.81,44.19,263.31,127.24,104.55,149.07,62.39,78.86,102.11,73.48,191.19,208.27,90.58,220.08,120.34
2019-09-27,7681.58,53.74,134.7,48.03,273.62,117.33,25.61,66.67,277.54,42.8,263.08,127.13,102.2,145.19,60.64,76.22,97.06,72.8,187.25,202.18,89.79,217.09,118.77
2019-09-30,7749.45,55.01,135.97,48.74,275.68,120.48,25.92,66.48,276.25,43.38,267.62,128.54,103.59,147.7,61.92,76.76,98.46,72.47,188.63,206.37,91.38,221.36,120.19
2019-10-01,7684.14,55.16,134.05,48.01,271.68,120.47,25.65,65.78,272.71,43.36,269.58,128.79,102.53,145.71,60.89,77.05,103.69,71.7,183.95,199.54,91.1,216.73,118.12
2019-10-02,7550.79,53.78,131.68,46.72,272.81,120.74,25.53,64.89,266.66,43.12,268.03,125.57,99.73,142.84,60.76,75.65,103.06,70.29,177.95,199.51,89.87,216.04,116.85
2019-10-03,7638.39,54.23,133.28,47.32,276.54,129.06,25.98,64.5,272.4,45.18,268.15,129.31,101.03,144.77,62.21,77.37,114.15,71.95,181.41,200.85,90.9,220.24,116.72
2019-10-04,7754.1,55.75,135.08,48.16,279.09,131.21,26.34,65.16,276.96,45.34,272.79,131.52,102.79,146.89,62.4,77.49,116.53,73.62,184.34,204.49,90.91,224.63,119.37
2019-10-07,7725.13,55.77,134.1,47.88,280.76,136.72,26.21,64.66,276.9,45.93,274.46,129.7,101.62,147.56,65.05,77.81,119.07,72.52,183.44,202.73,90.23,223.12,120.07
2019-10-08,7604.27,55.11,132.68,47.04,279.3,127.5,25.69,63.48,270.83,44.16,270.72,128.67,99.33,145.65,64.62,76.33,115.19,69.21,180.96,198.09,88.17,216.63,119.94
2019-10-09,7690.53,55.76,135.19,47.75,284.1,133.47,25.85,64.08,274.27,45.03,267.53,129.24,99.89,148.37,67.04,77.89,118.21,70.63,184.03,191.63,89.6,220.49,118.78
2019-10-10,7740.36,56.51,136.03,48.34,284.33,132.47,26.37,65.18,274.98,45.61,280.48,129.28,100.54,144.73,67.14,77.6,114.57,71.22,185.55,190.86,89.36,220.67,119.5
2019-10-11,7843.88,58.01,136.6,49.27,284.77,136.31,26.53,65.9,278.29,46.35,282.93,129.04,101.58,150.32,66.53,79.16,116.24,72.87,186.49,194.6,89.55,224.16,121.33
2019-10-14,7842.33,57.93,136.47,48.84,284.69,137.54,26.14,66.06,277.78,46.48,285.53,128.86,101.75,150.27,67.09,79.31,115.77,72.49,185.75,193.58,89.84,225.26,120.27
2019-10-15,7942.85,57.8,138.45,49.8,285.52,134.9,26.26,66.4,279.39,48.93,284.25,127.81,103.59,150.0,66.99,78.68,115.86,73.93,186.66,202.15,91.33,226.82,120.3
2019-10-16,7920.21,57.56,137.32,49.61,285.89,121.47,26.34,66.47,272.7,48.39,286.28,127.9,103.09,145.38,67.06,77.77,106.4,74.32,185.34,198.33,90.93,222.18,120.61
2019-10-17,7942.14,57.79,136.61,49.05,289.36,120.36,26.33,66.42,269.24,48.41,293.35,128.4,103.63,144.27,66.72,78.91,104.99,75.02,186.55,205.73,91.34,220.87,120.9
2019-10-18,7868.49,58.06,134.38,48.58,289.8,116.86,26.32,66.08,265.52,47.47,275.3,127.74,101.22,139.67,64.52,76.56,98.56,73.8,185.51,203.06,91.51,218.43,120.84
2019-10-21,7940.33,59.07,135.38,49.31,288.1,118.48,26.22,66.47,266.84,48.84,278.05,127.62,101.44,141.49,66.03,76.28,101.16,75.03,187.44,205.78,91.89,218.78,120.99
2019-10-22,7874.62,58.94,133.36,49.19,287.03,114.77,26.25,65.79,261.09,48.74,266.69,128.12,97.36,140.07,63.2,77.04,99.29,74.55,181.61,203.29,89.09,214.32,119.38
2019-10-23,7889.47,59.73,134.22,48.92,284.5,115.47,26.36,65.89,261.32,48.61,271.27,128.86,96.64,141.93,62.83,78.06,100.79,73.38,182.76,206.89,90.22,216.08,119.99
2019-10-24,7966.72,59.82,136.86,49.4,284.24,122.43,26.43,65.8,269.7,49.05,271.5,129.28,104.91,145.37,64.91,80.96,108.0,75.04,185.73,211.08,89.58,221.52,121.37
2019-10-25,8029.22,60.56,137.63,53.4,283.71,125.78,26.24,64.78,270.98,50.97,276.82,128.1,107.19,145.54,65.4,80.48,107.99,76.16,190.16,219.08,89.15,220.25,121.77
2019-10-28,8110.67,61.17,141.01,53.69,286.05,128.02,26.38,65.33,271.35,51.53,281.86,128.04,106.6,146.99,66.37,80.31,107.25,78.9,190.92,222.83,89.48,223.63,122.87
2019-10-29,8047.51,59.75,139.68,53.29,283.1,125.49,26.37,65.69,271.45,50.56,281.21,127.58,105.0,145.59,66.39,80.75,107.46,77.58,189.45,237.64,87.89,222.3,123.05
2019-10-30,8083.11,59.75,141.42,53.54,286.91,132.67,26.61,66.41,278.41,50.58,291.45,128.35,106.5,148.78,66.77,82.62,112.31,77.37,191.71,238.87,87.39,225.19,124.22
2019-10-31,8083.83,61.1,140.21,53.47,284.91,127.77,26.86,65.45,277.93,50.09,287.41,128.6,104.1,147.36,66.19,81.56,109.07,76.42,190.02,237.87,86.5,220.15,124.74
2019-11-01,8161.17,62.83,140.55,53.45,283.94,128.16,26.91,65.85,277.82,50.48,286.81,128.38,104.98,150.25,66.88,90.13,111.07,79.4,188.07,238.0,87.5,220.0,127.95
2019-11-04,8210.66,63.24,141.36,54.49,284.64,126.88,26.59,65.78,277.5,52.45,292.86,126.72,102.81,151.27,68.45,91.89,107.27,80.84,186.6,248.35,87.51,217.47,128.53
2019-11-05,8210.18,63.15,141.28,54.43,286.9,125.06,26.74,65.54,289.29,52.23,288.03,125.64,100.99,151.73,66.0,91.64,106.8,81.19,186.56,241.32,87.79,217.96,132.45
2019-11-06,8196.03,63.18,140.89,54.78,289.19,127.03,26.87,65.31,287.4,51.74,288.59,126.04,100.63,151.51,66.08,93.11,108.23,80.4,185.66,242.73,87.4,218.73,129.67
2019-11-07,8219.65,63.91,141.08,55.21,292.68,123.76,28.46,65.17,290.77,51.92,289.57,124.99,100.47,151.82,65.41,94.17,105.22,85.48,185.89,240.46,85.75,225.22,129.64
2019-11-08,8255.89,64.08,142.74,55.42,290.2,126.13,27.85,65.64,292.46,51.78,291.57,124.81,101.42,152.96,66.73,96.23,109.66,89.33,183.79,241.86,84.53,224.31,130.21
2019-11-11,8241.91,64.59,142.89,55.5,288.49,126.8,27.65,64.61,290.27,51.88,294.18,124.12,102.67,152.92,67.25,95.95,110.9,87.25,185.74,242.73,85.19,227.35,130.79
2019-11-12,8263.79,64.53,143.83,55.35,288.16,128.72,27.85,65.34,291.72,52.23,292.01,123.74,102.03,158.06,67.01,99.99,113.46,86.42,184.39,244.38,84.72,230.21,130.5
